"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2211286,"January 13, 2022",California,Sacramento,"6900 block of Stockton Blvd",1,0,N/A
2210422,"January 13, 2022",Texas,Lubbock,"4909 9th St",1,0,N/A
2210468,"January 13, 2022",Utah,"Salt Lake City (West Valley City)","4100 S and Mountain View Corridor",2,1,N/A
2209970,"January 12, 2022",Tennessee,Memphis,"3245 New Horn Lake Rd",1,1,N/A
2210641,"January 12, 2022",Wisconsin,"Milwaukee (West Milwaukee)","3939 W National Ave",1,0,N/A
2210198,"January 12, 2022",Illinois,Chicago,"1480 W 73rd St",1,0,N/A
2211162,"January 12, 2022",Florida,Bunnell,"400 block of S Anderson St",1,0,N/A
2209860,"January 12, 2022",Illinois,Chicago,"2224 W Adams St",1,0,N/A
2209691,"January 11, 2022",Alabama,Anniston,"13th St and Christopher Ave",1,0,N/A
2209521,"January 11, 2022",Texas,Houston,"Markwood Ln and Park Manor St",1,0,N/A
2208945,"January 11, 2022",Texas,Dallas,"3200 block of Reynolds Ave",1,0,N/A
2207907,"January 9, 2022",Connecticut,"East Hartford","25 Westbrook St",1,0,N/A
2207406,"January 9, 2022",Colorado,"Colorado Springs","1960 Chelton Rd",2,3,N/A
2207600,"January 9, 2022",Louisiana,"Baton Rouge","2180 Lobdell Ave",1,0,N/A
2208648,"January 9, 2022",Missouri,Joplin,"310 S Connor Ave",1,0,N/A
2208131,"January 8, 2022",Kansas,Larned,"524 Park St",3,0,N/A
2218776,"January 8, 2022",California,"Los Angeles",I-110,1,0,N/A
2207393,"January 8, 2022",Alabama,Birmingham,"16th Way SW and Matt Leonard Dr",2,0,N/A
2207350,"January 8, 2022",Pennsylvania,Philadelphia,"Gardenia St and E Washington Ln",1,0,N/A
2207529,"January 8, 2022",Pennsylvania,York,"600 block of W Philadelphia St",1,0,N/A
2206787,"January 8, 2022",Indiana,Indianapolis,"3100 block of Bonham Dr",1,0,N/A
2207303,"January 7, 2022",Louisiana,Eunice,"611 E Laurel Ave",1,0,N/A
2206612,"January 7, 2022",Michigan,Detroit,"11001 Seven Mile E",1,0,N/A
2206890,"January 7, 2022",Florida,Orlando,"4746 Rio Grande Ave",1,0,N/A
2205963,"January 6, 2022",Florida,"Lehigh Acres","E 7th St and Gerald Ave",1,0,N/A
2205220,"January 5, 2022","New York",Troy,"River St and Glen Ave",1,1,N/A
2205038,"January 5, 2022",Louisiana,Plaquemine,"Nathan Georgetown St",1,0,N/A
2205024,"January 4, 2022",Mississippi,Jackson,"3207 W Capitol St",1,3,N/A
2203248,"January 3, 2022",Tennessee,"White Pine","3624 Roy Messer Hwy",3,0,N/A
2205692,"January 3, 2022",Mississippi,Philadelphia,"Rd 406",1,0,N/A
2206763,"January 3, 2022",Mississippi,Dixon,N/A,1,0,N/A
2203342,"January 3, 2022",Louisiana,"New Orleans","14000 block of Michoud Blvd",1,0,N/A
2236402,"January 3, 2022",California,"Los Angeles","800 block of W 77th St",1,0,N/A
2203231,"January 2, 2022",Florida,"Orange Park","Bonnilyn Dr and Clermont Ave S",1,0,N/A
2202901,"January 2, 2022",Georgia,Forsyth,"180 N Lee St",1,0,N/A
2202939,"January 2, 2022",Wisconsin,Milwaukee,"5120 W Capitol Dr",1,0,N/A
2203057,"January 2, 2022",Illinois,Chicago,"5500 block of S Aberdeen St",1,0,N/A
2203027,"January 2, 2022",Massachusetts,Boston,"Lyndhurst St and Washington St",1,2,N/A
2202824,"January 2, 2022","New York",Rochester,"1125 North St",1,0,N/A
2202944,"January 2, 2022",Louisiana,Shreveport,"100 block of E Bert Kouns Industrial Loop",1,0,N/A
2201834,"January 1, 2022",Maryland,Baltimore,"3600 block of Gelston Dr",2,1,N/A
2201629,"January 1, 2022",Pennsylvania,Philadelphia,"1600 block of Cecil B Moore Ave",1,4,N/A
2202718,"December 31, 2021","New Mexico",Ribera,"8 El Gasnate",1,0,N/A
2201037,"December 31, 2021",Pennsylvania,Pittsburgh,"7500 block of Hamilton Ave",3,0,N/A
2201170,"December 31, 2021",Ohio,Columbus,"400 block of S Ashburton Rd",1,0,N/A
2201244,"December 31, 2021",Minnesota,Minneapolis,"2400 block of Dupont Ave N",1,1,N/A
2200960,"December 31, 2021","North Dakota",Williston,N/A,1,0,N/A
2201145,"December 31, 2021",Georgia,Douglasville,"Deering Ct",1,0,N/A
2201325,"December 31, 2021",Tennessee,Memphis,"Castle Heights Dr and Castle Heights Cove",1,0,N/A
2200645,"December 30, 2021",Illinois,Chicago,"300 block of W Swann St",1,0,N/A
2200129,"December 30, 2021",Texas,"El Paso","4116 Durazno Ave",1,2,N/A
2200846,"December 30, 2021",Kentucky,Lexington,"300 block of Betsy Lane",1,0,N/A
2200598,"December 29, 2021",Illinois,Urbana,"1600 block of Hunter St",1,0,N/A
2199766,"December 29, 2021",Ohio,Columbus,"5400 block of Piper Bend Rd",1,0,N/A
2201088,"December 29, 2021",Missouri,Sikeston,"200 block of William St",1,1,N/A
2200304,"December 29, 2021",California,Bakersfield,"2500 block of Olmo Court",1,2,N/A
2202395,"December 28, 2021",Mississippi,Canton,"Mace St and Holmes Ave",1,0,N/A
2200361,"December 28, 2021",Texas,Baytown,"500 block of Hafer Ave",1,0,N/A
2199499,"December 28, 2021",Florida,Tampa,"10099 Takomah Trail",1,1,N/A
2199245,"December 28, 2021",Indiana,Indianapolis,"7200 block of Rue De Margot Dr",2,1,N/A
2199195,"December 27, 2021","South Carolina","North Charleston","1237 Sumner Ave",2,0,N/A
2252942,"December 27, 2021",California,"Los Angeles","600 S Spring St",1,0,N/A
2199289,"December 27, 2021","North Carolina",Beulaville,"Haw Branch Rd",1,0,N/A
2197852,"December 27, 2021",Oklahoma,Tulsa,"1111 E 60th St",1,0,N/A
2197391,"December 26, 2021",Texas,Garland,"730 W Walnut St",3,1,N/A
2198039,"December 26, 2021",Ohio,"Grove City","4197 Marlane Dr",1,1,N/A
2197711,"December 26, 2021",Oregon,Trail,"600 block of Netherlands Rd",1,0,N/A
2197438,"December 25, 2021",Texas,"Fort Worth","E Maddox Ave and Yuma St",1,0,N/A
2197354,"December 25, 2021",Tennessee,Memphis,"1013 Haynes St",1,0,N/A
2196808,"December 25, 2021",Michigan,Detroit,"18000 block of Prevost St",2,0,N/A
2196751,"December 25, 2021",Ohio,Cincinnati,"400 W 9th St",1,0,N/A
2198890,"December 24, 2021",Utah,"West Jordan","8015 S 2200 W",1,0,N/A
2196403,"December 24, 2021",Alabama,Meridianville,"295 Bermuda Lakes Dr",2,0,N/A
2195696,"December 23, 2021",Maryland,Baltimore,"1100 block of Shields Pl",1,0,N/A
2195525,"December 23, 2021",California,"North Hollywood","12121 Victory Blvd",2,0,N/A
2194745,"December 22, 2021",Maryland,Baltimore,"700 block of Mosher St",1,1,N/A
2194910,"December 22, 2021",Georgia,Augusta,"1700 Valley Park Ct",1,0,N/A
2195190,"December 22, 2021",Oklahoma,Tulsa,"1615 W 59th St",1,0,N/A
2195196,"December 22, 2021",Nebraska,Omaha,"P St and S 37th St",1,0,N/A
2195080,"December 22, 2021",Kansas,"Kansas City","2700 block of Stewart Ave",1,0,N/A
2194857,"December 21, 2021",Alabama,"Birmingham (Ensley)","1500 block of 51st St",1,0,N/A
2194113,"December 21, 2021",Texas,"El Paso","2200 block of Zaragoza Rd",1,0,N/A
2195784,"December 20, 2021",Georgia,Stockbridge,"Highland Pl",1,0,N/A
2193573,"December 20, 2021","District of Columbia",Washington,"200 block of Allison Street NW",1,0,N/A
2194178,"December 20, 2021",Texas,"Missouri City","6758 Indian Lake Dr",1,0,N/A
2193262,"December 19, 2021",Ohio,"Van Wert","617 S Tyler St",1,0,N/A
2193547,"December 19, 2021","South Carolina",Columbia,"401 Columbiana Dr",1,0,N/A
2193218,"December 19, 2021",Texas,Houston,"7400 block of Log Cradle Dr",2,0,N/A
2192914,"December 19, 2021",Wisconsin,Milwaukee,"N Evans St and W Hampton Ave",1,0,N/A
2193258,"December 19, 2021",Washington,Tacoma,"9100 block of S Alaska St",1,0,N/A
2193751,"December 18, 2021","North Carolina","Winston Salem (Winston-salem)","Timlic Ave",1,0,N/A
2192579,"December 18, 2021",Virginia,Norfolk,"9600 block of Duffys Ln",1,0,N/A
2192670,"December 18, 2021",Arizona,Phoenix,"19th Ave and Dunlap Ave",1,0,N/A
2192543,"December 18, 2021",Virginia,Richmond,"1100 block of St James St",1,1,N/A
2192728,"December 17, 2021",Florida,"Port Saint Lucie","SE Tiffany Ave and SE Hillmoor Dr",1,0,N/A
2191906,"December 17, 2021",Illinois,Chicago,"11100 block of S Doty Ave",1,1,N/A
2193247,"December 17, 2021",Mississippi,Saucier,"MS-15 and Posey Bridge Rd",1,0,N/A
2191630,"December 16, 2021",Texas,"Fort Worth","3560 Altamesa Blvd",1,0,N/A
2191281,"December 16, 2021","New Jersey","Jersey City","600 block of Communipaw Ave",1,0,N/A
2190862,"December 16, 2021",Texas,"Texas City","5100 block of Acorn Cir",1,0,N/A
2191069,"December 16, 2021",Maryland,Baltimore,"500 block of Denison St",1,0,N/A
2190856,"December 15, 2021",Texas,Houston,"6602 Madrid St",1,0,N/A
2190801,"December 15, 2021",Texas,Dallas,"2000 block of S Merrifield Rd",1,0,N/A
2191571,"December 15, 2021",Florida,"Orange City",N/A,1,0,N/A
2189764,"December 14, 2021",Virginia,"Newport News","275 Menchville Rd",1,0,N/A
2189838,"December 14, 2021",Missouri,"Kansas City","Agnes Ave and E 70th St",1,0,N/A
2190987,"December 14, 2021",Texas,"San Antonio","750 Cincinnati Ave",1,0,N/A
2189759,"December 14, 2021",Texas,Pharr,"520 E Sherrye Ln",1,0,N/A
2189953,"December 14, 2021",Texas,Manor,"11916 Jamie Dr",1,0,N/A
2189891,"December 14, 2021",Louisiana,"New Orleans","7246 Chef Menteur Hwy",2,0,N/A
2189741,"December 13, 2021","North Carolina",Greensboro,"3912 Battleground Ave",1,0,N/A
2188260,"December 13, 2021","North Carolina",Durham,"Eugene St and Mathison St",2,4,N/A
2189207,"December 13, 2021",Texas,Temple,"800 block of E Ave C",1,0,N/A
2188043,"December 12, 2021",California,Sanger,"Almond Ave and I St",1,0,N/A
2188046,"December 12, 2021",Ohio,Euclid,"25000 block of Zeman Ave",1,0,N/A
2187708,"December 12, 2021",Arizona,Mesa,"Coralbell Ave and S Ellsworth Rd",1,0,N/A
2189974,"December 12, 2021",Texas,Hutto,"Westfield St and Finley St",1,0,N/A
2188294,"December 12, 2021",Florida,Hialeah,"1750 W 37th Ave",1,1,N/A
2189029,"December 12, 2021","New Jersey",Camden,"2100 block of Sewell St",1,0,N/A
2188555,"December 12, 2021",Michigan,"Lincoln Park","Dix Hwy and Richmond Ave",1,0,N/A
2187881,"December 11, 2021",Missouri,Independence,"600 block of N Westwood Dr",1,0,N/A
2188083,"December 11, 2021",Ohio,Toledo,"S Byrne Rd and Arlington Ave",1,0,N/A
2186517,"December 10, 2021",Michigan,Lansing,"Miller Rd and Cedar St",1,3,N/A
2187220,"December 10, 2021",Arkansas,"Little Rock","3400 block of Pine Cone St",1,0,N/A
2186721,"December 10, 2021",Virginia,Portsmouth,"700 block of 7th St",1,1,N/A
2186998,"December 10, 2021",Florida,"West Palm Beach","17th St and Spruce Ave",1,0,N/A
2187097,"December 10, 2021",Florida,Sarasota,"1518 29th St",1,0,N/A
2185693,"December 9, 2021",California,Fresno,"N Angus St and E Barstow Ave",1,0,N/A
2186162,"December 9, 2021",Florida,Pensacola,"N P St and Baggett Ct",1,0,N/A
2186246,"December 9, 2021",Wisconsin,Beloit,"1900 block of Porter Ave",1,5,N/A
2185805,"December 8, 2021",Florida,"West Palm Beach","906 Grant St",1,1,N/A
2185240,"December 8, 2021",Tennessee,Clarksville,"Buckshot Dr and Whitetail Dr",1,0,N/A
2184682,"December 7, 2021",Alaska,Anchorage,"14th Ave and Denali St",1,0,N/A
2184554,"December 7, 2021",California,"Los Angeles","2844 E 2nd St",1,0,N/A
2184117,"December 6, 2021",Georgia,"Savannah (Garden City)","4309 Augusta Rd",1,0,N/A
2183685,"December 6, 2021",California,"Los Angeles","1500 block of E Denni St",1,2,N/A
2183104,"December 5, 2021",Alabama,Birmingham,"400 block of Fulton Ave SW",1,0,N/A
2251069,"December 5, 2021",Texas,Dallas,"3308 W Kiest Blvd",1,0,N/A
2184789,"December 4, 2021",Missouri,Kahoka,N/A,1,0,N/A
2182515,"December 4, 2021",Oregon,Portland,"1112 NW 15th St",1,2,N/A
2182393,"December 3, 2021",Kansas,"Kansas City","1400 block of Southwest Blvd",1,1,N/A
2182198,"December 3, 2021","South Carolina",Aiken,"1157 York St",1,0,N/A
2183436,"December 3, 2021",Indiana,"Fort Wayne","700 block of Cumberland Ave",2,0,N/A
2181442,"December 3, 2021","District of Columbia",Washington,"Mt Olivet Rd NE and Capitol Ave NE",1,0,N/A
2181840,"December 3, 2021",Tennessee,Memphis,"3885 Elvis Presley Blvd",2,2,N/A
2181912,"December 3, 2021",Alabama,Montgomery,"100 block of Collinwood Ave",1,0,N/A
2178487,"November 30, 2021",Michigan,Oxford,"745 N Oxford Rd",4,7,N/A
2180935,"November 30, 2021",Virginia,Jarratt,"S Braxton Ave and Mayes St",1,0,N/A
2178695,"November 29, 2021",Indiana,"Fort Wayne","7118 W Cook Rd",4,0,N/A
2178988,"November 29, 2021","North Carolina",Fayetteville,"594 S Reilly Rd",1,1,N/A
2177708,"November 29, 2021",Pennsylvania,Philadelphia,"100 block of W Wyoming Ave",1,0,N/A
2177873,"November 29, 2021",Kansas,Wichita,"4300 block of Bernita St",1,0,N/A
2177408,"November 29, 2021",Illinois,Chicago,"1800 block of W 46th St",1,0,N/A
2177230,"November 28, 2021",Pennsylvania,Philadelphia,"400 block of W Diamond St",1,0,N/A
2177300,"November 28, 2021",Illinois,Evanston,"1950 Green Bay Rd",1,4,N/A
2177762,"November 28, 2021",Texas,Dallas,"6417 Ridgecrest Rd",1,0,N/A
2177055,"November 27, 2021",Pennsylvania,Philadelphia,"1200 block of N 50th St",1,0,N/A
2176627,"November 27, 2021",Colorado,Denver,"3600 block of W Linvale Pl",1,0,N/A
2176667,"November 27, 2021","New Jersey",Newark,"900 block of Bergen St",1,3,N/A
2178585,"November 27, 2021",Georgia,Douglasville,"Vicki Ln",1,0,N/A
2176824,"November 27, 2021",Texas,Houston,"11212 Westpark Dr",1,0,N/A
2176759,"November 27, 2021","North Carolina",Charlotte,"Olando St and Norris Ave",1,0,N/A
2178105,"November 27, 2021",Louisiana,Natchitoches,"600 block of Winnona St",1,0,N/A
2175699,"November 26, 2021",Mississippi,Ridgeland,"125 Pine Knoll Dr",1,0,N/A
2176058,"November 26, 2021",Tennessee,Nashville,"2815 Torbett St",3,4,N/A
2176054,"November 26, 2021",Mississippi,Jackson,"Derrick Street",1,1,N/A
2175149,"November 25, 2021",Georgia,Columbus,"5200 block of Eton Dr",1,0,N/A
2176523,"November 25, 2021",California,"San Diego","7426 Cahill Dr",1,0,N/A
2175489,"November 25, 2021",Louisiana,"New Orleans (Algiers)","5900 block of Tullis Dr",2,0,N/A
2175090,"November 25, 2021",Kentucky,Louisville,"600 block of Hecks Lane",1,1,N/A
2174393,"November 24, 2021",Ohio,Columbus,"7000 block of Norworth Rd",1,0,N/A
2174718,"November 24, 2021",Washington,"Seattle (Tukwila)","1249 Southcenter Mall",1,1,N/A
2175069,"November 24, 2021",Colorado,Aurora,"900 block of S Addison Way",1,1,N/A
2174811,"November 24, 2021",Illinois,Chicago,"2558 S Blue Island Ave",1,0,N/A
2180035,"November 23, 2021","South Carolina","New Zion",N/A,1,0,N/A
2173956,"November 23, 2021",Illinois,Rockford,"900 block of Ashland Ave",1,0,N/A
2174972,"November 23, 2021",Alabama,Enterprise,"100 Block of Thompson St",1,0,N/A
2173920,"November 23, 2021","South Carolina",Columbia,"1155 Clemson Frontage Rd",1,0,N/A
2173699,"November 23, 2021",Florida,Tampa,"3400 Block of N 22nd St",1,0,N/A
2173930,"November 22, 2021",Illinois,Peoria,"2400 block of N Sheridan Rd",1,0,N/A
2173869,"November 22, 2021","South Carolina","North Charleston","7725 Warsaw Rd",1,0,N/A
2173456,"November 22, 2021",Ohio,Toledo,"700 block of Woodland Ave",1,0,N/A
2173170,"November 21, 2021",Colorado,"Colorado Springs","1000 block of Mazatlan Cir",1,0,N/A
2345954,"November 21, 2021",Ohio,Youngstown,"N Truesdale Ave",1,0,N/A
2172519,"November 21, 2021",Illinois,Chicago,"200 block of W 110th Pl",1,0,N/A
2172509,"November 21, 2021",Virginia,Portsmouth,"1115 Cherokee Rd",1,0,N/A
2172543,"November 20, 2021",Colorado,"Colorado Springs","1315 E Pikes Peak Ave",2,1,N/A
2172157,"November 20, 2021",California,Pasadena,"900 block of Raymond Ave",1,0,N/A
2172408,"November 20, 2021",Pennsylvania,Pittsburgh,"N Linden Ave",1,0,N/A
2171603,"November 20, 2021","New York","New York (Manhattan)","350 E 124th St",1,0,N/A
2172149,"November 20, 2021",California,Oakland,"3900 block of Carrington St",1,0,N/A
2171566,"November 20, 2021",Georgia,Valdosta,"W Gordon St and Lankford Dr",1,0,N/A
2170438,"November 18, 2021",Maryland,Cambridge,"700 block of Greenwood Ave",1,3,N/A
2171026,"November 18, 2021",Maryland,Baltimore,"1310 N Stricker St",1,0,N/A
2169709,"November 17, 2021","North Carolina",Kernersville,"702 W Mountain St",1,0,N/A
2168600,"November 16, 2021",Arkansas,"North Little Rock","800 N Beech St",1,0,N/A
2168357,"November 16, 2021",Florida,Kissimmee,"281 Gardner Ln",3,0,N/A
2169010,"November 16, 2021","New Jersey",Newark,"100 block of Court St",1,1,N/A
2186961,"November 16, 2021",Illinois,Justice,"8712 S 87th Terr",1,0,N/A
2169005,"November 16, 2021","New Jersey",Newark,"50 block of Quitman St",1,1,N/A
2168456,"November 15, 2021",Tennessee,Nashville,N/A,1,0,N/A
2167462,"November 15, 2021",Texas,"Haltom City","5220 Denton Hwy",2,0,N/A
2171352,"November 15, 2021",Louisiana,"Pine Grove","Hughes Ln",1,0,N/A
2169168,"November 14, 2021",Texas,"Fort Worth (Forest Hill)","7200 block of Stonewall Rd",1,0,N/A
2166128,"November 13, 2021",Maryland,"Upper Marlboro","13500 block of Fenway Ln",1,0,N/A
2165771,"November 13, 2021",Arizona,Buckeye,"900 S Watson Rd",1,0,N/A
2165722,"November 12, 2021","North Carolina",Durham,"1000 block of Drew St",1,2,N/A
2165600,"November 12, 2021",Virginia,Richmond,"3050 Nine Mile Rd",2,2,N/A
2165576,"November 12, 2021","North Carolina",Greensboro,"3800 block of Central Ave",1,0,N/A
2165868,"November 12, 2021",Indiana,Gary,"1000 block of Polk St",1,2,N/A
2166415,"November 12, 2021",Montana,Helena,"117 Valley Dr",1,0,N/A
2165732,"November 12, 2021",Louisiana,"Baton Rouge","6000 block of Avocado Dr",1,2,N/A
2165568,"November 11, 2021",Missouri,"Saint Joseph","1205 Angelique St",1,0,N/A
2164711,"November 11, 2021","North Carolina",Kannapolis,"525 E C St",1,0,N/A
2165048,"November 11, 2021",Texas,"El Paso","8100 Independence Dr",2,1,N/A
2163279,"November 9, 2021","North Carolina",Shelby,"500 block of Roberts St",1,0,N/A
2162335,"November 8, 2021",Illinois,Peoria,"2400 N Sheridan Rd",1,0,N/A
2163486,"November 8, 2021",Indiana,"South Bend","1809 Randolph St",1,0,N/A
2162831,"November 8, 2021",Pennsylvania,Philadelphia,"900 block of Belmont Ave",1,1,N/A
2161777,"November 7, 2021",Oklahoma,Guthrie,"500 block of W Noble Ave",1,0,N/A
2162574,"November 7, 2021",Kansas,Wichita,"900 block of N Volutsia",1,1,N/A
2161874,"November 7, 2021",Iowa,"Des Moines","17th Ave and Forest Ave",1,0,N/A
2161748,"November 7, 2021",Louisiana,"Baton Rouge","4445 Alvin Dark Ave",1,1,N/A
2160833,"November 6, 2021",Illinois,Chicago,"3400 block of W Madison St",1,1,N/A
2161278,"November 6, 2021",Ohio,Cincinnati,"1550 Queen City Ave",1,0,N/A
2163589,"November 5, 2021",Pennsylvania,Harrisburg,"100 block of S 13th St",1,0,N/A
2160159,"November 4, 2021","North Carolina",Yadkinville,"Gospel Way Church Rd",1,0,N/A
2159958,"November 4, 2021",Ohio,Columbus,"2000 block of Willamont Ave",1,0,N/A
2159923,"November 4, 2021",Maine,Machias,"High St",1,0,N/A
2159881,"November 4, 2021",Georgia,Columbus,"25th Ave and Alford St",1,0,N/A
2159748,"November 4, 2021",Florida,Orlando,"5172 Conroy Rd",3,0,N/A
2158822,"November 4, 2021",Louisiana,Shreveport,"400 block of W 82nd St",4,0,N/A
2173879,"November 3, 2021","South Carolina","North Charleston","Ward Ave",1,0,N/A
2158386,"November 3, 2021","North Carolina",Charlotte,"5300 Block of McAlpine Glen Dr",1,0,N/A
2158882,"November 3, 2021",Iowa,"Fort Madison","4227 Ave L",1,0,N/A
2159661,"November 3, 2021",Washington,"Federal Way","37200 block of 20th Ave S",1,0,N/A
2157973,"November 2, 2021","New York",Rochester,"Peckham St",1,0,N/A
2157445,"November 2, 2021",Texas,"Aransas Pass","1700 block of Hickory",1,0,N/A
2157523,"November 2, 2021",Georgia,Lawrenceville,"Spring Lake Rd",1,0,N/A
2158113,"November 2, 2021","New Mexico",Clovis,"800 block of E 7th St",1,0,N/A
2158227,"November 2, 2021",Wisconsin,Beloit,"College Ave",1,0,N/A
2157628,"November 1, 2021",Ohio,"Maple Heights","17000 Broadway Ave",1,0,N/A
2157591,"November 1, 2021",Georgia,Augusta,"2400 block of Plantation Rd",1,0,N/A
2157193,"November 1, 2021",Michigan,Jackson,"Sheldon St and W High St",1,0,N/A
2158894,"November 1, 2021",Illinois,"Calumet City","1400 block of Lincoln Pl",1,0,N/A
2157243,"November 1, 2021",Indiana,Indianapolis,"3631 S Keystone Ave",1,0,N/A
2156295,"November 1, 2021",Texas,Dallas,"180 Murdock Rd",1,0,N/A
2159578,"November 1, 2021","North Carolina",Salisbury,"100 block of Ramses Rock Run",1,0,N/A
2157682,"November 1, 2021","South Carolina",Columbia,"8565 Old Percival Rd",1,0,N/A
2155128,"October 31, 2021",Florida,Jacksonville,"1500 block of E 19th St",1,1,N/A
2156496,"October 31, 2021",Florida,Alachua,"15731 NW 141st St",1,0,N/A
2155160,"October 31, 2021",Florida,Deltona,"1400 Waterview Dr",1,1,N/A
2157062,"October 31, 2021","New Jersey",Newark,"79 4th Ave",1,0,N/A
2155735,"October 31, 2021",Colorado,Denver,"1100 block of N Syracuse St",1,0,N/A
2155881,"October 31, 2021",Missouri,"Kansas City","E 54th St and Prospect Ave",1,0,N/A
2157495,"October 31, 2021",Indiana,Hammond,"3600 block of 167th St",1,1,N/A
2155609,"October 30, 2021",Kansas,Wichita,"1300 block of Walker W St",1,0,N/A
2171616,"October 30, 2021",Georgia,Decatur,"Golf Vista Cir",1,0,N/A
2155944,"October 30, 2021",Colorado,"Colorado Springs","1350 Pleier Dr",4,0,N/A
2262135,"October 30, 2021",Indiana,Gary,"6200 block of W 5th Ave",1,1,N/A
2161246,"October 30, 2021",Ohio,Dayton,"1900 block of Larkswood dr",1,0,N/A
2155185,"October 29, 2021",Florida,Tallahassee,"3025 S Adams St",1,0,N/A
2154758,"October 29, 2021","New Jersey",Camden,"2000 block of Berwick St",1,0,N/A
2153897,"October 29, 2021",Wisconsin,Sheboygan,"828 Pennsylvania Ave",1,0,N/A
2202371,"October 28, 2021",Illinois,"Chicago (Burnham)",N/A,1,0,N/A
2153925,"October 28, 2021",Alabama,Riverside,N/A,1,0,N/A
2153234,"October 28, 2021",Kentucky,Lexington,"Price Rd and Fairdale Dr",1,1,N/A
2153473,"October 27, 2021",Pennsylvania,Lebanon,"N 6th St and Lehman St",1,0,N/A
2152212,"October 27, 2021",Texas,Kilgore,"2600 block of Sunset Ln",1,0,N/A
2151367,"October 26, 2021","New York","New York (Manhattan)","45 W 132nd St",1,0,N/A
2151738,"October 26, 2021",Pennsylvania,Philadelphia,"200 block of E Fariston Dr",1,0,N/A
2150925,"October 26, 2021",Michigan,Detroit,"18600 block of Stahelin Ave",1,0,N/A
2152846,"October 26, 2021",Florida,"Lake City","377 NW Bascom Norris Dr",1,1,N/A
2150911,"October 25, 2021",Connecticut,Waterbury,N/A,1,0,N/A
2151017,"October 25, 2021",Texas,"Harris (county)",N/A,1,0,N/A
2153488,"October 25, 2021",Montana,Pinesdale,N/A,1,0,N/A
2150384,"October 25, 2021",Texas,Texarkana,"Sidney Dr",1,0,N/A
2150271,"October 24, 2021","South Carolina",Simpsonville,"702 Fairview Rd",1,0,N/A
2149451,"October 24, 2021",Georgia,Columbus,"3900 block of Calhoun Dr",1,0,N/A
2149401,"October 24, 2021",Georgia,"Forest Park","738 Morrow Rd",2,0,N/A
2150400,"October 23, 2021",Indiana,"Jeffersonville (Utica)","Charlestown Pk and Salem Noble Rd",1,0,N/A
2148866,"October 23, 2021",Tennessee,Memphis,"2153 Hunter Ave",1,1,N/A
2148931,"October 23, 2021","North Carolina",Fayetteville,"6500 block of Brookstone Lane",2,1,N/A
2149201,"October 23, 2021",Illinois,Chicago,"3600 block of N Octavia Ave",1,1,N/A
2148869,"October 23, 2021",Illinois,Peoria,"1700 block of N California Ave",1,0,N/A
2149365,"October 23, 2021",California,"Los Angeles","9600 block of Normandie Ave",1,1,N/A
2150758,"October 23, 2021",Mississippi,Brookhaven,"Cherry St",1,0,N/A
2149582,"October 22, 2021",Ohio,Cleveland,"2511 E 46th St",1,0,N/A
2148952,"October 22, 2021",Colorado,Aurora,"E 12th Ave and N Ironton St",1,1,N/A
2147804,"October 22, 2021",Illinois,Chicago,"7800 block of S Wood St",1,0,N/A
2147566,"October 21, 2021","North Carolina",Kannapolis,"2103 Fowler St",1,0,N/A
2148375,"October 21, 2021",Texas,Austin,"8000 block of Decker Ln",1,0,N/A
2146455,"October 20, 2021","New York",Buffalo,"Lisbon St and Bailey Ave",1,0,N/A
2145931,"October 19, 2021",Wisconsin,Kenosha,"610 40th Pl",3,2,N/A
2145945,"October 19, 2021",Pennsylvania,Philadelphia,"6000 block of N American St",1,0,N/A
2145586,"October 19, 2021",Alabama,Northport,"1920 McFarland Blvd",1,1,N/A
2147600,"October 19, 2021","North Carolina",Henderson,"318 Foxfire Dr",1,0,N/A
2145150,"October 18, 2021","New Jersey","Browns Mills","143 Snow Ave",1,1,N/A
2143740,"October 17, 2021",Maryland,Pasadena,"50 Block of Tennessee Ave",1,0,N/A
2143782,"October 17, 2021",Texas,"San Antonio","2600 block of Tillie Dr",1,0,N/A
2143371,"October 17, 2021",Georgia,Woodstock,"Victoria Rd",1,1,N/A
2144081,"October 17, 2021",Georgia,"West Point",N/A,1,0,N/A
2143294,"October 16, 2021",Florida,"Tarpon Springs","Pinellas Ave and Tarpon Ave",1,0,N/A
2142492,"October 15, 2021","New York","New York (Manhattan)","Delancey St and Suffolk St",1,1,N/A
2141830,"October 15, 2021",Georgia,"Stone Mountain","500 block of Mount Vista Rd",1,0,N/A
2142311,"October 15, 2021",Alabama,Tuscaloosa,"30 block of Washington Sq",1,0,N/A
2147976,"October 15, 2021",Florida,Tampa,"3600 block of N 22nd St",1,0,N/A
2144657,"October 15, 2021",Oklahoma,"Oklahoma City","5912 S Agnew Ave",1,0,N/A
2164822,"October 15, 2021",Michigan,"Benton Harbor","Parker Ave",1,0,N/A
2141253,"October 14, 2021",Illinois,Chicago,"9300 block of S Wallace St",1,0,N/A
2141615,"October 14, 2021",Illinois,Chicago,"3100 block of W Polk St",1,0,N/A
2140222,"October 13, 2021",Ohio,Cincinnati,"1600 block of Jonathan Ave",1,0,N/A
2140705,"October 13, 2021",Missouri,"Kansas City","E 37th St and Wayne Ave",1,0,N/A
